Item_Category,Item_Class_ID,Item_Class_Name,Item_ID,Item_Name
KAMPAAMOTUOTTEET,N-KA4,HIUSVÄRIT,22837939,CLAIROL NICE 'N EASY HIUSVÄRI
KAMPAAMOTUOTTEET,N-KA4,HIUSVÄRIT,37355405,WELLA KOLESTON PERFECT HIUSVÄRI
KAMPAAMOTUOTTEET,N-KA4,HIUSVÄRIT,44374534,GARNIER NUTRISSE HIUSVÄRI
KAMPAAMOTUOTTEET,N-KA5,HIUSTENKUIVAAJAT,20900569,PHILIPS HIUSTENKUIVAAJA
KAMPAAMOTUOTTEET,N-KA5,HIUSTENKUIVAAJAT,60722767,DYSON SUPERSONIC HIUSTENKUIVAAJA
KAMPAAMOTUOTTEET,N-KA5,HIUSTENKUIVAAJAT,38746036,REMINGTON PRO PEARL HIUSTENKUIVAAJA
KAMPAAMOTUOTTEET,N-KA5,HIUSTENKUIVAAJAT,37159380,BABYLISS PRO HIUSTENKUIVAAJA
KAMPAAMOTUOTTEET,N-KA5,HIUSTENKUIVAAJAT,87652158,PANASONIC NANOE HIUSTENKUIVAAJA
KAMPAAMOTUOTTEET,N-KA6,KIHARTIMET,60550146,REMINGTON KIHARRIN
KAMPAAMOTUOTTEET,N-KA6,KIHARTIMET,30765189,BABYLISS CURL SECRET KIHARRIN
KAMPAAMOTUOTTEET,N-KA6,KIHARTIMET,72206046,GHD CURVE CREATIVE CURL WAND KIHARRIN
KAMPAAMOTUOTTEET,N-KA6,KIHARTIMET,61066863,CONAIR INFINITI PRO KIHARRIN
KAMPAAMOTUOTTEET,N-KA6,KIHARTIMET,26743254,HOT TOOLS PROFESSIONAL 24K GOLD KIHARRIN
KAMPAAMOTUOTTEET,N-KA7,SUORISTUSRAUDAT,21280905,GHD SUORISTUSRAUTA
KAMPAAMOTUOTTEET,N-KA7,SUORISTUSRAUDAT,96950522,BABYLISS PRO NANO TITANIUM SUORISTUSRAUTA
KAMPAAMOTUOTTEET,N-KA7,SUORISTUSRAUDAT,85534448,REMINGTON PRO PEARL SUORISTUSRAUTA
KAMPAAMOTUOTTEET,N-KA7,SUORISTUSRAUDAT,60777673,"CHI ORIGINAL 1"" SUORISTUSRAUTA"
KAMPAAMOTUOTTEET,N-KA7,SUORISTUSRAUDAT,97658793,CONAIR INFINITI PRO SUORISTUSRAUTA
KAMPAAMOTUOTTEET,N-KA8,HIUSKLIPSIT JA PINNIT,15593098,SCÜNCI HIUSKLIPSI SET
KAMPAAMOTUOTTEET,N-KA8,HIUSKLIPSIT JA PINNIT,61552630,GOODY CLASSICS HIUSKLIPSIT
KAMPAAMOTUOTTEET,N-KA8,HIUSKLIPSIT JA PINNIT,42833940,METAGRIP BOBBY PINS HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA8,HIUSKLIPSIT JA PINNIT,51486570,CONAIR SECURE HOLD HIUSKLIPSIT
KAMPAAMOTUOTTEET,N-KA8,HIUSKLIPSIT JA PINNIT,91574910,SCÜNCI NO-SLIP HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA9,HIUSPINNIT,38421386,INVISIBOBBLE HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA9,HIUSPINNIT,39178095,GOODY OUCHLESS HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA9,HIUSPINNIT,29469068,KITSCH PRO HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA9,HIUSPINNIT,22924047,CONAIR SPIRAL BOBBY PINS HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA9,HIUSPINNIT,67354008,METAGRIP PREMIUM MINI HIUSPINNIT
KAMPAAMOTUOTTEET,N-KA10,HIUSPOHJAN HOIDOT,22248975,HEAD & SHOULDERS HIUSPOHJAN HOITO SHAMPOO
KAMPAAMOTUOTTEET,N-KA10,HIUSPOHJAN HOIDOT,13827586,NEUTROGENA T/GEL HIUSPOHJAN HOITO SHAMPOO
KAMPAAMOTUOTTEET,N-KA10,HIUSPOHJAN HOIDOT,98975678,NIZORAL ANTI-DANDRUFF HIUSPOHJAN HOITO SHAMPOO
KAMPAAMOTUOTTEET,N-KA10,HIUSPOHJAN HOIDOT,95180576,PAUL MITCHELL TEA TREE HIUSPOHJAN HOITO SHAMPOO
KAMPAAMOTUOTTEET,N-KA10,HIUSPOHJAN HOIDOT,38387538,SELSUN BLUE MEDICATED HIUSPOHJAN HOITO SHAMPOO
KOSMETOLOGIN TUOTTEET,O-KT1,KASVOVOITEET,92568509,NEUTROGENA HYDRO BOOST KOSTEUSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT1,KASVOVOITEET,64161626,L'OREAL PARIS REVITALIFT PÄIVÄVOIDE
KOSMETOLOGIN TUOTTEET,O-KT1,KASVOVOITEET,59438467,CLINIQUE MOISTURE SURGE KOSTEUSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT1,KASVOVOITEET,72258222,CERAVE FACIAL MOISTURIZING LOTION KOSTEUSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT1,KASVOVOITEET,92995876,OLAY REGENERIST MICRO-SCULPTING CREAM KOSTEUSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT2,SILMÄNYMPÄRYSVOITEET,33702843,ESTÉE LAUDER ADVANCED NIGHT REPAIR SILMÄNYMPÄRYSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT2,SILMÄNYMPÄRYSVOITEET,94602027,KIEHL'S CREAMY EYE TREATMENT WITH AVOCADO SILMÄNYMPÄRYSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT2,SILMÄNYMPÄRYSVOITEET,27060547,LANCÔME GÉNIFIQUE YEUX YOUTH ACTIVATING EYE CREAM SILMÄNYMPÄRYSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT2,SILMÄNYMPÄRYSVOITEET,15912472,BURT'S BEES SENSITIVE EYE CREAM SILMÄNYMPÄRYSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT2,SILMÄNYMPÄRYSVOITEET,54830248,LA ROCHE-POSAY HYDRAPHASE INTENSE EYES SILMÄNYMPÄRYSVOIDE
KOSMETOLOGIN TUOTTEET,O-KT3,MEIKKIVOITEET,72082340,MAC STUDIO FIX FLUID MEIKKIVOIDE
KOSMETOLOGIN TUOTTEET,O-KT3,MEIKKIVOITEET,46268460,MAYBELLINE FIT ME! MATTE + PORELESS MEIKKIVOIDE
KOSMETOLOGIN TUOTTEET,O-KT3,MEIKKIVOITEET,77053449,FENTY BEAUTY PRO FILT'R SOFT MATTE LONGWEAR MEIKKIVOIDE
KOSMETOLOGIN TUOTTEET,O-KT3,MEIKKIVOITEET,52431878,NARS RADIANT LONGWEAR FOUNDATION MEIKKIVOIDE
KOSMETOLOGIN TUOTTEET,O-KT3,MEIKKIVOITEET,82122301,REVLON COLORSTAY MEIKKIVOIDE
KOSMETOLOGIN TUOTTEET,O-KT4,HUULIPUNAT,96444960,MAC RUBY WOO HUULIPUNA
KOSMETOLOGIN TUOTTEET,O-KT4,HUULIPUNAT,99265326,NYX PROFESSIONAL MAKEUP SOFT MATTE LIP CREAM HUULIPUNA
KOSMETOLOGIN TUOTTEET,O-KT4,HUULIPUNAT,93800133,MAYBELLINE SUPERSTAY MATTE INK HUULIPUNA
KOSMETOLOGIN TUOTTEET,O-KT4,HUULIPUNAT,52569570,YVES SAINT LAURENT ROUGE VOLUPTÉ SHINE HUULIPUNA
KOSMETOLOGIN TUOTTEET,O-KT4,HUULIPUNAT,53530203,REVLON SUPER LUSTROUS HUULIPUNA
KOSMETOLOGIN TUOTTEET,O-KT5,PUHDISTUSAINEET,68654189,CETAPHIL GENTLE SKIN CLEANSER PUHDISTUSAINE
KOSMETOLOGIN TUOTTEET,O-KT5,PUHDISTUSAINEET,78429667,BIODERMA SENSIBIO H2O MICELLAR WATER PUHDISTUSAINE
KOSMETOLOGIN TUOTTEET,O-KT5,PUHDISTUSAINEET,56562205,NEUTROGENA OIL-FREE ACNE WASH PUHDISTUSGEELI
KOSMETOLOGIN TUOTTEET,O-KT5,PUHDISTUSAINEET,62395823,LA ROCHE-POSAY EFFACLAR PURIFYING FOAMING GEL PUHDISTUSGEELI
KOSMETOLOGIN TUOTTEET,O-KT5,PUHDISTUSAINEET,17038864,CERAVE HYDRATING CLEANSER PUHDISTUSGEELI
KOSMETOLOGIN TUOTTEET,O-KT6,HIUSVÄRIT,42062287,SCHWARZKOPF IGORA ROYAL HIUSVÄRI
KOSMETOLOGIN TUOTTEET,O-KT6,HIUSVÄRIT,34372622,GARNIER NUTRISSE CREAM HIUSVÄRI
KOSMETOLOGIN TUOTTEET,O-KT6,HIUSVÄRIT,28890771,L'OREAL PARIS FÉRIA HIUSVÄRI
KOSMETOLOGIN TUOTTEET,O-KT6,HIUSVÄRIT,25956532,CLAIROL NATURAL INSTINCTS HIUSVÄRI
KOSMETOLOGIN TUOTTEET,O-KT6,HIUSVÄRIT,58941223,WELLA PROFESSIONALS COLOR CHARM HIUSVÄRI
KOSMETOLOGIN TUOTTEET,O-KT7,KULMAKYNÄT,65348011,ANASTASIA BEVERLY HILLS BROW WIZ KULMAKYNÄ
KOSMETOLOGIN TUOTTEET,O-KT7,KULMAKYNÄT,35675174,BENEFIT COSMETICS PRECISELY
KOSMETOLOGIN TUOTTEET,O-KT7,KULMAKYNÄT,82639474,NYX PROFESSIONAL MAKEUP MICRO BROW PENCIL KULMAKYNÄ
KOSMETOLOGIN TUOTTEET,O-KT7,KULMAKYNÄT,84129070,MAYBELLINE TOTAL TEMPTATION EYEBROW DEFINER KULMAKYNÄ
KOSMETOLOGIN TUOTTEET,O-KT7,KULMAKYNÄT,27240017,REVLON
